SA2_MAINCODE_2016,SA2_NAME_2016,POA_CODE_2016,POA_NAME_2016,RATIO,PERCENTAGE
108051170,Taree Region,2424,2424,0.0339693,3.3969259
108051170,Taree Region,2426,2426,0.0577155,5.771553
108051170,Taree Region,2427,2427,0.2501811,25.0181144
108051170,Taree Region,2429,2429,0.301618,30.1617957
108051170,Taree Region,2430,2430,0.1992272,19.9227206
108051170,Taree Region,2443,2443,0.1109233,11.0923294
108051171,Wingham,2429,2429,1,100
109011172,Albury - East,2640,2640,0.9943507,99.435066
109011172,Albury - East,2641,2641,0.0023262,0.2326199
109011172,Albury - East,3691,3691,0.0033231,0.3323141
109011173,Albury - North,2640,2640,0.9430695,94.3069533
109011173,Albury - North,2641,2641,0.0569305,5.6930467
109011174,Albury - South,2640,2640,1,100
109011175,Albury Region,2640,2640,0.1528591,15.2859116
109011175,Albury Region,2642,2642,0.3096796,30.9679639
109011175,Albury Region,2644,2644,0.2068549,20.6854931
109011175,Albury Region,2650,2650,0.010248,1.0248024
109011175,Albury Region,2658,2658,0.1049776,10.4977615
109011175,Albury Region,2659,2659,0.0769893,7.6989334
109011175,Albury Region,2660,2660,0.1383913,13.8391341
109011176,Lavington,2641,2641,1,100
109021177,Hay,2711,2711,0.991591,99.159098
109021177,Hay,2878,2878,0.008409,0.8409013
109021178,Wentworth - Buronga,2648,2648,0.2759252,27.5925217
109021178,Wentworth - Buronga,2717,2717,0.222741,22.2740964
109021178,Wentworth - Buronga,2738,2738,0.2672557,26.7255727
109021178,Wentworth - Buronga,2739,2739,0.2340781,23.4078091
109021179,Wentworth-Balranald Region,2648,2648,0.1996639,19.9663902
109021179,Wentworth-Balranald Region,2711,2711,0.0299636,2.9963638
109021179,Wentworth-Balranald Region,2715,2715,0.4127697,41.2769673
109021179,Wentworth-Balranald Region,2734,2734,0.0008401,0.0840112
109021179,Wentworth-Balranald Region,2736,2736,0.1055724,10.5572433
109021179,Wentworth-Balranald Region,2737,2737,0.2290676,22.9067554
109021179,Wentworth-Balranald Region,2738,2738,0.0187623,1.8762274
109021179,Wentworth-Balranald Region,2878,2878,0.0033604,0.3360415
109031180,Corowa,2646,2646,1,100
109031181,Corowa Region,2642,2642,0.0308011,3.0801127
109031181,Corowa Region,2643,2643,0.4119651,41.1965107
109031181,Corowa Region,2645,2645,0.0581964,5.8196373
109031181,Corowa Region,2646,2646,0.1800682,18.006816
109031181,Corowa Region,2647,2647,0.3189692,31.8969234
109031182,Deniliquin,2710,2710,1,100
109031183,Deniliquin Region,2710,2710,0.3918288,39.182878
109031183,Deniliquin Region,2711,2711,0.0015076,0.1507613
109031183,Deniliquin Region,2713,2713,0.0337705,3.3770541
109031183,Deniliquin Region,2714,2714,0.0117594,1.1759386
109031183,Deniliquin Region,2716,2716,0.000603,0.0603047
109031183,Deniliquin Region,2731,2731,0.0799035,7.9903504
109031183,Deniliquin Region,2732,2732,0.2636816,26.3681624
109031183,Deniliquin Region,2733,2733,0.0818634,8.1863415
109031183,Deniliquin Region,2734,2734,0.0666366,6.6636554
109031183,Deniliquin Region,2735,2735,0.0684455,6.8445536
109031184,Moama,2731,2731,1,100
109031185,Tocumwal - Finley - Jerilderie,2646,2646,0.0053719,0.5371903
109031185,Tocumwal - Finley - Jerilderie,2647,2647,0.0014463,0.1446281
109031185,Tocumwal - Finley - Jerilderie,2700,2700,0.0006198,0.0619836
109031185,Tocumwal - Finley - Jerilderie,2707,2707,0.0006198,0.0619835
109031185,Tocumwal - Finley - Jerilderie,2710,2710,0.0027893,0.2789257
109031185,Tocumwal - Finley - Jerilderie,2712,2712,0.1394628,13.9462755
109031185,Tocumwal - Finley - Jerilderie,2713,2713,0.2654959,26.5495876
109031185,Tocumwal - Finley - Jerilderie,2714,2714,0.2758264,27.5826406
109031185,Tocumwal - Finley - Jerilderie,2716,2716,0.1116736,11.1673586
109031185,Tocumwal - Finley - Jerilderie,3644,3644,0.1966943,19.6694266
110011186,Armidale,2350,2350,0.9581026,95.8102602
110011186,Armidale,2351,2351,0.0418974,4.1897398
110011187,Armidale Region - North,2350,2350,0.2536619,25.366188
110011187,Armidale Region - North,2365,2365,0.7077229,70.7722922
110011187,Armidale Region - North,2370,2370,0.0017754,0.1775411
110011187,Armidale Region - North,2453,2453,0.0368398,3.6839783
110011188,Armidale Region - South,2350,2350,0.3039087,30.3908653
110011188,Armidale Region - South,2354,2354,0.0573037,5.7303749
110011188,Armidale Region - South,2358,2358,0.6280224,62.8022443
110011188,Armidale Region - South,2359,2359,0.0107652,1.0765155
110011189,Walcha,2354,2354,1,100
110021190,Glen Innes,2365,2365,0.0365245,3.6524502
110021190,Glen Innes,2370,2370,0.8556034,85.5603399
110021190,Glen Innes,2371,2371,0.1078721,10.7872098
110021191,Inverell,2360,2360,1,100
110021192,Inverell Region - East,2359,2359,0.1090115,10.9011484
110021192,Inverell Region - East,2360,2360,0.417814,41.7813997
110021192,Inverell Region - East,2361,2361,0.1725383,17.2538283
110021192,Inverell Region - East,2365,2365,0.040452,4.0452012
110021192,Inverell Region - East,2369,2369,0.173013,17.3013011
110021192,Inverell Region - East,2370,2370,0.0174722,1.747223
110021192,Inverell Region - East,2371,2371,0.0047479,0.4747889
110021192,Inverell Region - East,2410,2410,0.053936,5.393599
110021192,Inverell Region - East,4385,4385,0.0110151,1.1015105
110021193,Inverell Region - West,2347,2347,0.0544513,5.4451311
110021193,Inverell Region - West,2359,2359,0.017538,1.7537999
110021193,Inverell Region - West,2360,2360,0.1162519,11.6251875
110021193,Inverell Region - West,2390,2390,0.0086855,0.8685484
110021193,Inverell Region - West,2401,2401,0.0517788,5.177885
110021193,Inverell Region - West,2402,2402,0.2974779,29.7477931
110021193,Inverell Region - West,2403,2403,0.1231001,12.3100055
110021193,Inverell Region - West,2404,2404,0.3069984,30.6998443
110021193,Inverell Region - West,2408,2408,0.0237181,2.3718053
110021194,Tenterfield,2371,2371,0.028466,2.8466008
110021194,Tenterfield,2372,2372,0.7187288,71.8728755
110021194,Tenterfield,2469,2469,0.0995557,9.9555702
110021194,Tenterfield,2475,2475,0.0497026,4.9702559
110021194,Tenterfield,2476,2476,0.0475187,4.7518658
110021194,Tenterfield,4375,4375,0.0036147,0.361473
110021194,Tenterfield,4377,4377,0.0087356,0.87356
110021194,Tenterfield,4380,4380,0.0200316,2.003163
110021194,Tenterfield,4383,4383,0.0236464,2.3646359
110031195,Moree,2400,2400,1,100
110031196,Moree Region,2387,2387,0.0045846,0.4584633
110031196,Moree Region,2390,2390,0.0084357,0.8435735
110031196,Moree Region,2397,2397,0.0122868,1.2286816
110031196,Moree Region,2398,2398,0.0432789,4.3278933
110031196,Moree Region,2399,2399,0.1096644,10.9664425
110031196,Moree Region,2400,2400,0.3447644,34.4764411
110031196,Moree Region,2401,2401,0.0020172,0.2017238
110031196,Moree Region,2405,2405,0.0940766,9.4076556
110031196,Moree Region,2406,2406,0.1212177,12.121773
110031196,Moree Region,2408,2408,0.0419952,4.1995239
110031196,Moree Region,2409,2409,0.1903539,19.0353868
110031196,Moree Region,2411,2411,0.0212727,2.1272701
110031196,Moree Region,2833,2833,0.0060517,0.6051715
110031197,Narrabri,2390,2390,1,100
110031198,Narrabri Region,2356,2356,0.0309559,3.0955869
110031198,Narrabri Region,2382,2382,0.0221711,2.2171098
110031198,Narrabri Region,2386,2386,0.0177787,1.7778705
110031198,Narrabri Region,2387,2387,0.0031374,0.3137419
110031198,Narrabri Region,2388,2388,0.5490483,54.9048285
110031198,Narrabri Region,2390,2390,0.3114411,31.1441149
110031198,Narrabri Region,2397,2397,0.0654675,6.5467474
110041199,Gunnedah,2380,2380,1,100
110041200,Gunnedah Region,2340,2340,0.0856515,8.5651531
110041200,Gunnedah Region,2342,2342,0.0278184,2.7818443
110041200,Gunnedah Region,2343,2343,0.0085407,0.854075
110041200,Gunnedah Region,2379,2379,0.0368472,3.6847241
110041200,Gunnedah Region,2380,2380,0.2908736,29.0873554
110041200,Gunnedah Region,2381,2381,0.2596388,25.9638821
110041200,Gunnedah Region,2382,2382,0.2906297,29.062966
110041201,Quirindi,2338,2338,0.0088151,0.8815144
110041201,Quirindi,2339,2339,0.0868551,8.6855096
110041201,Quirindi,2340,2340,0.0005185,0.0518538
110041201,Quirindi,2341,2341,0.2043039,20.4303888
110041201,Quirindi,2342,2342,0.0465388,4.653877
110041201,Quirindi,2343,2343,0.6415607,64.1560728
110041201,Quirindi,2381,2381,0.0114078,1.1407837
110041202,Tamworth - East,2340,2340,1,100
110041203,Tamworth - North,2340,2340,1,100
110041204,Tamworth - West,2340,2340,1,100
110041205,Tamworth Region,2338,2338,0.0020017,0.2001731
110041205,Tamworth Region,2340,2340,0.4166306,41.6630577
110041205,Tamworth Region,2344,2344,0.0413871,4.1387144
110041205,Tamworth Region,2345,2345,0.0391149,3.9114902
110041205,Tamworth Region,2346,2346,0.1707964,17.0796362
110041205,Tamworth Region,2347,2347,0.0865614,8.6561371
110041205,Tamworth Region,2352,2352,0.1473707,14.7370689
110041205,Tamworth Region,2353,2353,0.0607553,6.0755268
110041205,Tamworth Region,2355,2355,0.035382,3.5381954
111011206,Belmont - Bennetts Green,2280,2280,0.9991539,99.9153925
111011206,Belmont - Bennetts Green,2290,2290,0.0008461,0.0846075
111011207,Belmont South - Blacksmiths,2280,2280,0.5139184,51.3918429
111011207,Belmont South - Blacksmiths,2281,2281,0.4860816,48.6081571
111011208,Charlestown - Dudley,2289,2289,0.03489,3.4890035
111011208,Charlestown - Dudley,2290,2290,0.96511,96.5109965
111011209,Glendale - Cardiff - Hillsborough,2284,2284,0.0572602,5.726019
111011209,Glendale - Cardiff - Hillsborough,2285,2285,0.7061668,70.6166823
111011209,Glendale - Cardiff - Hillsborough,2287,2287,0.0398853,3.9885301
111011209,Glendale - Cardiff - Hillsborough,2289,2289,0.0855052,8.5505216
111011209,Glendale - Cardiff - Hillsborough,2290,2290,0.0282022,2.8202174
111011209,Glendale - Cardiff - Hillsborough,2305,2305,0.0829803,8.2980296
111011210,Mount Hutton - Windale,2282,2282,0.0082106,0.8210554
111011210,Mount Hutton - Windale,2290,2290,0.6155664,61.5566364
111011210,Mount Hutton - Windale,2306,2306,0.3762231,37.6223082
111011211,Redhead,2290,2290,1,100
111011212,Swansea - Caves Beach,2281,2281,1,99.9999997
111011213,Valentine - Eleebana,2280,2280,0.5065054,50.6505441
111011213,Valentine - Eleebana,2282,2282,0.4858215,48.5821516
111011213,Valentine - Eleebana,2290,2290,0.007673,0.7673043
111011214,Warners Bay - Boolaroo,2282,2282,0.6647434,66.4743405
111011214,Warners Bay - Boolaroo,2284,2284,0.325665,32.5664987
111011214,Warners Bay - Boolaroo,2285,2285,0.0005245,0.0524541
111011214,Warners Bay - Boolaroo,2290,2290,0.0090671,0.9067066
111021215,Bolton Point - Teralba,2283,2283,0.4381097,43.8109708
111021215,Bolton Point - Teralba,2284,2284,0.5618903,56.1890292
111021216,Bonnells Bay - Silverwater,2264,2264,1,100
111021217,Edgeworth - Cameron Park,2285,2285,1,99.9999999
111021218,Morisset - Cooranbong,2259,2259,0.2359896,23.5989581
111021218,Morisset - Cooranbong,2264,2264,0.3671765,36.7176463
111021218,Morisset - Cooranbong,2265,2265,0.3896868,38.96868
111021218,Morisset - Cooranbong,2323,2323,0.0071472,0.7147156
111021219,Toronto - Awaba,2283,2283,1,100
111021220,Wangi Wangi - Rathmines,2267,2267,0.3093573,30.9357349
111021220,Wangi Wangi - Rathmines,2283,2283,0.6906427,69.064265
111021221,West Wallsend - Barnsley - Killingworth,2278,2278,0.3969477,39.6947708
111021221,West Wallsend - Barnsley - Killingworth,2286,2286,0.6030523,60.3052287
111031222,Adamstown - Kotara,2289,2289,0.973101,97.3101029
111031222,Adamstown - Kotara,2290,2290,0.026899,2.6898971
111031223,Beresfield - Hexham,2322,2322,1,100
111031224,Hamilton - Broadmeadow,2292,2292,0.2080509,20.8050919
111031224,Hamilton - Broadmeadow,2302,2302,0.0197457,1.974575
111031224,Hamilton - Broadmeadow,2303,2303,0.7722033,77.2203326
111031225,Lambton - New Lambton,2289,2289,0.0630587,6.3058705
111031225,Lambton - New Lambton,2299,2299,0.296321,29.6321044
111031225,Lambton - New Lambton,2305,2305,0.6406203,64.0620251
111031226,Maryland - Fletcher - Minmi,2287,2287,1,99.9999999
111031227,Mayfield - Warabrook,2304,2304,1,100
111031228,Merewether - The Junction,2289,2289,0.0043363,0.4336332
111031228,Merewether - The Junction,2291,2291,0.9852271,98.5227099
111031228,Merewether - The Junction,2300,2300,0.0104366,1.0436569
111031229,Newcastle - Cooks Hill,2300,2300,0.97055,97.0549976
111031229,Newcastle - Cooks Hill,2302,2302,0.02945,2.9450024
111031230,Newcastle Port - Kooragang,2294,2294,0.999976,99.9976001
111031231,Shortland - Jesmond,2287,2287,0.2054889,20.5488852
111031231,Shortland - Jesmond,2299,2299,0.3135314,31.3531418
111031231,Shortland - Jesmond,2304,2304,0.0264027,2.6402653
111031231,Shortland - Jesmond,2307,2307,0.3394129,33.9412936
111031231,Shortland - Jesmond,2308,2308,0.1151641,11.5164141
111031232,Stockton - Fullerton Cove,2295,2295,0.924212,92.4211971
111031232,Stockton - Fullerton Cove,2318,2318,0.075788,7.5788028
111031233,Wallsend - Elermore Vale,2287,2287,0.9940479,99.4047928
111031233,Wallsend - Elermore Vale,2299,2299,0.0059521,0.5952071
111031234,Waratah - North Lambton,2298,2298,0.7874968,78.7496819
111031234,Waratah - North Lambton,2299,2299,0.2125032,21.2503181
111031235,Wickham - Carrington - Tighes Hill,2293,2293,0.3151863,31.518625
111031235,Wickham - Carrington - Tighes Hill,2294,2294,0.2384452,23.8445247
111031235,Wickham - Carrington - Tighes Hill,2296,2296,0.2365765,23.6576534
111031235,Wickham - Carrington - Tighes Hill,2297,2297,0.209792,20.979197
112011236,Ballina,2478,2478,1,100
112011237,Ballina Region,2477,2477,0.7195318,71.9531773
112011237,Ballina Region,2478,2478,0.208212,20.8212006
112011237,Ballina Region,2479,2479,0.0708301,7.0830111
112011237,Ballina Region,2480,2480,0.0014261,0.142611
112011238,Bangalow,2479,2479,0.6270529,62.705289
112011238,Bangalow,2480,2480,0.1822355,18.2235518
112011238,Bangalow,2481,2481,0.1907116,19.0711592
112011239,Brunswick Heads - Ocean Shores,2481,2481,0.0185774,1.8577367
112011239,Brunswick Heads - Ocean Shores,2483,2483,0.9814226,98.1422633
112011240,Byron Bay,2481,2481,1,100
112011241,Evans Head,2469,2469,0.0221713,2.2171258
112011241,Evans Head,2471,2471,0.0586774,5.8677369
112011241,Evans Head,2472,2472,0.3293196,32.9319567
112011241,Evans Head,2473,2473,0.5898318,58.9831805
112011242,Lennox Head - Skennars Head,2478,2478,0.9946884,99.4688425
112011242,Lennox Head - Skennars Head,2481,2481,0.0053116,0.5311575
112011243,Mullumbimby,2481,2481,0.1220857,12.2085707
112011243,Mullumbimby,2482,2482,0.7872901,78.729008
112011243,Mullumbimby,2483,2483,0.0906242,9.0624206
112021244,Casino,2470,2470,1,100
112021245,Casino Region,2469,2469,0.2738882,27.3888188
112021245,Casino Region,2470,2470,0.3988522,39.8852192
112021245,Casino Region,2471,2471,0.2780487,27.8048723
112021245,Casino Region,2475,2475,0.0034433,0.3443328
112021245,Casino Region,2480,2480,0.0457676,4.5767569
112021246,Goonellabah,2480,2480,1,100
112021247,Kyogle,2470,2470,0.0252284,2.5228421
112021247,Kyogle,2474,2474,0.866903,86.6903024
112021247,Kyogle,2475,2475,0.0054548,0.5454794
112021247,Kyogle,2476,2476,0.0600027,6.0002747
112021247,Kyogle,2480,2480,0.042411,4.2411015
112021248,Lismore,2480,2480,1,100
112021249,Lismore Region,2470,2470,0.0013292,0.1329169
112021249,Lismore Region,2471,2471,0.0190071,1.9007112
112021249,Lismore Region,2472,2472,0.0098358,0.9835848
112021249,Lismore Region,2477,2477,0.0059813,0.5981259
112021249,Lismore Region,2480,2480,0.9638466,96.3846613
112031250,Kingscliff - Fingal Head,2487,2487,1,100
112031251,Murwillumbah,2484,2484,1,100
112031252,Murwillumbah Region,2484,2484,0.9572463,95.7246343
112031252,Murwillumbah Region,2487,2487,0.0003106,0.0310561
112031252,Murwillumbah Region,2490,2490,0.0424431,4.2443096
112031253,Pottsville,2483,2483,0.1388404,13.8840359
112031253,Pottsville,2484,2484,0.035489,3.5489003
112031253,Pottsville,2487,2487,0.0205942,2.0594249
112031253,Pottsville,2488,2488,0.2472072,24.7207219
112031253,Pottsville,2489,2489,0.5578692,55.7869171
112031254,Tweed Heads,2484,2484,0.0115476,1.1547591
112031254,Tweed Heads,2485,2485,0.7402825,74.0282464
112031254,Tweed Heads,2486,2486,0.2481699,24.8169945
112031550,Banora Point,2486,2486,1,100
112031551,Terranora - North Tumblegum,2486,2486,0.9221298,92.2129846
112031551,Terranora - North Tumblegum,2490,2490,0.0778702,7.7870154
112031552,Tweed Heads South,2486,2486,1,100
113011256,Griffith (NSW),2680,2680,1,100
113011257,Griffith Region,2652,2652,0.04592,4.5919959
113011257,Griffith Region,2665,2665,0.0106267,1.0626748
113011257,Griffith Region,2669,2669,0.017763,1.7762963
113011257,Griffith Region,2675,2675,0.1226342,12.26342
113011257,Griffith Region,2680,2680,0.3733323,37.3332296
113011257,Griffith Region,2681,2681,0.135045,13.5044962
113011257,Griffith Region,2705,2705,0.078188,7.8188035
113011257,Griffith Region,2706,2706,0.0901334,9.01334
113011257,Griffith Region,2707,2707,0.1020788,10.2078811
113011257,Griffith Region,2711,2711,0.0233478,2.3347814
113011257,Griffith Region,2716,2716,0.0009308,0.0930811
113011258,Leeton,2703,2703,0.0972662,9.7266241
113011258,Leeton,2705,2705,0.9027338,90.2733759
113011259,Narrandera,2650,2650,0.0039604,0.3960395
113011259,Narrandera,2652,2652,0.0742574,7.4257439
113011259,Narrandera,2665,2665,0.1049505,10.495046
113011259,Narrandera,2700,2700,0.8133664,81.3366359
113011259,Narrandera,2705,2705,0.0034653,0.3465346
113021260,Tumbarumba,2629,2629,0.0008623,0.0862317
113021260,Tumbarumba,2640,2640,0.0112101,1.1210119
113021260,Tumbarumba,2642,2642,0.1704514,17.0451405
113021260,Tumbarumba,2649,2649,0.0080483,0.8048295
113021260,Tumbarumba,2652,2652,0.0649612,6.4961208
113021260,Tumbarumba,2653,2653,0.7295198,72.9519826
113021260,Tumbarumba,3707,3707,0.0149468,1.4946822
113021261,Tumut,2720,2720,1,100
113021262,Tumut Region,2611,2611,0.0046938,0.4693849
113021262,Tumut Region,2629,2629,0.0055473,0.5547263
113021262,Tumut Region,2649,2649,0.0006401,0.064007
113021262,Tumut Region,2720,2720,0.3695328,36.953281
113021262,Tumut Region,2722,2722,0.0305099,3.0509926
113021262,Tumut Region,2729,2729,0.290591,29.0591022
113021262,Tumut Region,2730,2730,0.2984851,29.8485059
113031263,Cootamundra,2588,2588,0.034428,3.4427966
113031263,Cootamundra,2590,2590,0.8965837,89.6583699
113031263,Cootamundra,2594,2594,0.0025159,0.251589
113031263,Cootamundra,2722,2722,0.0170816,1.7081567
113031263,Cootamundra,2725,2725,0.0493909,4.9390879
113031264,Gundagai,2722,2722,0.8167728,81.6772776
113031264,Gundagai,2727,2727,0.0985331,9.8533075
113031264,Gundagai,2729,2729,0.0846941,8.469415
113031265,Junee,2590,2590,0.0487923,4.8792273
113031265,Junee,2650,2650,0.0533011,5.330113
113031265,Junee,2652,2652,0.041868,4.1867957
113031265,Junee,2663,2663,0.8297907,82.9790651
113031265,Junee,2666,2666,0.026248,2.624799
113031266,Temora,2665,2665,0.177102,17.7101979
113031266,Temora,2666,2666,0.8179785,81.7978521
113031266,Temora,2668,2668,0.0049195,0.49195
113031267,Wagga Wagga - East,2650,2650,0.9812949,98.1294869
113031267,Wagga Wagga - East,2652,2652,0.0187051,1.8705131
113031268,Wagga Wagga - North,2650,2650,0.9227448,92.2744811
113031268,Wagga Wagga - North,2678,2678,0.0772552,7.7255189
113031269,Wagga Wagga - South,2650,2650,1,100
113031270,Wagga Wagga - West,2650,2650,0.947974,94.7974016
113031270,Wagga Wagga - West,2661,2661,0.052026,5.2025984
113031271,Wagga Wagga Region,2642,2642,0.027464,2.746398
113031271,Wagga Wagga Region,2645,2645,0.0012176,0.1217616
113031271,Wagga Wagga Region,2650,2650,0.2278969,22.7896887
113031271,Wagga Wagga Region,2651,2651,0.1533518,15.3351848
113031271,Wagga Wagga Region,2652,2652,0.1860921,18.6092112
113031271,Wagga Wagga Region,2655,2655,0.0916593,9.1659325
113031271,Wagga Wagga Region,2656,2656,0.0855036,8.5503628
113031271,Wagga Wagga Region,2658,2658,0.0142055,1.4205507
113031271,Wagga Wagga Region,2701,2701,0.1609957,16.0995733
113031271,Wagga Wagga Region,2702,2702,0.0516134,5.1613364
114011272,Berry - Kangaroo Valley,2535,2535,0.8352473,83.5247261
114011272,Berry - Kangaroo Valley,2540,2540,0.0062536,0.6253555
114011272,Berry - Kangaroo Valley,2577,2577,0.1584992,15.8499185
114011273,Callala Bay - Currarong,2540,2540,1,100
114011274,Culburra Beach,2540,2540,1,100
114011275,Ettrema - Sassafras - Budawang,2539,2539,0.3541655,35.4165482
114011275,Ettrema - Sassafras - Budawang,2622,2622,0.6458322,64.5832227
114011276,Huskisson - Vincentia,2540,2540,1,100
114011277,North Nowra - Bomaderry,2540,2540,0.1664761,16.647613
114011277,North Nowra - Bomaderry,2541,2541,0.8335239,83.352387
